full_text,cleaned,sentiment,label
@regar_op0sisi Ingat ketika pertama menjabat sok2an ke hambalang berdiri sendiri seolah ngejek pak SBY eh dia sendiri skrg ninggalin IKN buat PSK ,regaropsisi jabat sok hambalang olah ngejek sby eh skrg ninggalin ikn psk,negatif,0
@mawarhirang IKN mengubah putra putri papua,mawarhirang ikn ubah putra putri papua,negatif,0
@valangdika @txtdaritax @PNS_Ababil IKN malah lebih dulu dibuka bahkan ditambah cek aja berita ketika efisiensi dimulai. Rapat kepala oikn dengan DPR https://t.co/oeBHVciQ78,valangdika txtdaritax pnsababil ikn buka cek aja berita efisiensi rapat kepala oikn dpr,negatif,0
@UmarHasibuan__ @jokowi Mukidov El Bansos Al Ngibulin masih sibuk halusinasi ekonomi meroket investor asing antri masuk IKN dan di kantongnya ada 11000 Triliun Awokawokawok,umarhasibuan jokowi mukidov el bansos al ngibulin sibuk halusinasi ekonomi roket investor asing antri masuk ikn kantong triliun awokawokawok,negatif,0
@kompascom ini sama kaya: netanyahu mau ke indo buat liat IKN akakak kocak,kompascom kaya netanyahu indo liat ikn akakak kocak,negatif,0
@DedynurPalakka Banjir jkt akan mudah diatasi kalau jkw jadi gub dki mbel gedes jadi gub dki tetap banjir bisa diatasi kalau jadi pres mbel gedes jkt tetap banjir kmdn pindah ikn jkw yg dipindah lengser krn jabatan habis investor antri di ikn yg dtg malah psk tuh,dedynurpalakka banjir jkt mudah jkw gub dki mbel gedes gub dki banjir pres mbel gedes jkt banjir kmdn pindah ikn jkw yg pindah lengser krn jabat habis investor antri ikn yg dtg psk tuh,negatif,0
@kukiecrumb Titik 0 IKN kak ,kukiecrumb titik ikn kak,negatif,0
@Karina_Wung @ninealaine Dekat dg IKN?,karinawung ninealaine dg ikn,negatif,0
@irwnap @sbmptnfess Teknik sipil mah masih banyak. Bisa lari ke struktur pemetaan perencanaan transportasi MEP dll. Tinggal lo pilih pengin ngembangin bidang apa kedepannya. Dan juga kenapa harus berpacu dgn IKN? Yg bangun gedung bukan daerah sana doang,irwnap sbmptnfess teknik sipil mah lari struktur meta rencana transportasi mep dll tinggal lo pilih pengin ngembangin bidang pacu dgn ikn yg bangun gedung daerah doang,negatif,0
@Wrdgsmyc ikn 12 jam dari sini,wrdgsmyc ikn jam,negatif,0
@ferrykoto @prabowo @Abe_Mukti Wakk.. Kotok kotook bukane ini pilihanmu sendiri dulu ye Ok Gas OK Gas memalukan apa ? NDASMU gak papalah duit negara masih banyak kok... IKN tetep dilanjut sekarang semua Rakyat inddonesia Happy makmur lapangan kerja buanyak dimna mana.Kancut kan! Indonesia Terang,ferrykoto prabowo abemukti wakk kotok kotook bukane pilih ye ok gas ok gas malu ndasmu gak papa duit negara ikn tetep rakyat inddonesia happy makmur lapang kerja buanyak dimna manakancut indonesia terang,negatif,1
@kompascom Gw lbh percaya bill gates inves gorong di IKN.,kompascom gw lbh percaya bill gates inves gorong ikn,negatif,0
IKN Keren #DSM https://t.co/kCyDHbDR59,ikn keren dsm,negatif,0
@Tan_Mar3M @FitriRetnani Jokowi 10 tahun berkuasa: -kereta cepat tekor -IKN mangkrak -APBN tekor -BUMN pada rugi -dana bansos 500trilyun tak tepat sasaran. - jelas banget jokowi mengabdi pada oligarki Lalu anda masih mau mintain saran ke dia???,tanmarm fitriretnani jokowi kuasa kereta cepat tekor ikn mangkrak apbn tekor bumn rugi dana bansos trilyun sasar banget jokowi abdi oligarki mintain saran,negatif,0
@Romijuliwanda betul akhi. namun hal sepele tsb tdk boleh mmbatalkn pembangunan IKN yg sdh mnghabiskn uang rakyat bertrilyun2. itu dulu stand pointnya. lalu tugas para eksekutif-lah yg memitigasi &amp; nge-solve masalah2 tsb. para aleg hrs kuat pengawasannya didukung oleh science (bukan asbun).,romijuliwanda akh sepele tsb tdk mmbatalkn bangun ikn yg sdh mnghabiskn uang rakyat bertrilyun stand point tugas eksekutif yg memitigasi amp ngesolve tsb aleg hrs kuat awas dukung science asbun,negatif,0
@zialfarisna @FansNerazzurri Yoi. Makanya barca bangkrut kayak IKN.,zialfarisna fansnerazzurri yoi barca bangkrut kayak ikn,negatif,0
@Divastudio78 @Tan_Mar3M investor IKN yg sdh antri bejibun,divastudio tanmarm investor ikn yg sdh antri bejibun,negatif,0
Otorita IKN Tanam Ribuan Bibit Pohon Wujud Nyata Kota Hutan Masa Depan Indonesia! https://t.co/V32d92WH0M,otorita ikn tanam ribu bibit pohon wujud nyata kota hutan indonesia,negatif,0
@kompascom JOKOWI DODO adalah presiden gagal suka ngibul dan meremehkan rakyatnya kerja cuma bagi-bagi sembako baju kaos dilempar dari dlm mobil. IKN adalah contoh triliunan uang dihamburkan tanpa hasil. @KPK_RI,kompascom jokowi dodo presiden gagal suka ngibul remeh rakyat kerja bagibagi sembako baju kaos lempar dlm mobil ikn contoh triliun uang hambur hasil kpkri,negatif,0
@ApriliaLin Pabriknya investor (softbank) sudah klarifikasi Batal dan cabut dr IKN.√ Trus jkw ngibul : Ratusan Investor Ngantri berebut. Otak lu dan JKW yang ribet!!!,aprilialin pabrik investor softbank klarifikasi batal cabut dr ikn trus jkw ngibul ratus investor ngantri rebut otak lu jkw ribet,negatif,0
Bandara APT Pranoto Siap Jadi Pusat Logistik Kaltim dan Penopang IKN https://t.co/WHPCVfB0uD,bandara apt pranoto pusat logistik kaltim topang ikn,negatif,0
OIKN Jamin Hunian di IKN Bisa Tampung Pemindahan ASN Tahap Awal https://t.co/HB19dFDXrd,oikn jamin huni ikn tampung pindah asn tahap,negatif,0
@sbmptnfess Kalian yg milih Teknik Sipil mau pada jadi apa dek? Lowongan udah susah! Pembangunan? Liat noh IKN kalian wkwkw Kerja di luar negeri? Sertifikasi Satuan Hitungan negara lain udah banyak yg beda bakal harus belajar lagi Jepang Singapore US Eropa dll Satuannya beda ,sbmptnfess yg milih teknik sipil dek lowong udah susah bangun liat noh ikn wkwkw kerja negeri sertifikasi hitung negara udah yg beda ajar jepang singapore us eropa dll beda,negatif,0
@Sentjoko @kompascom @jokowi Wkwkwkw.... Sesuai nama akunnya... Sebebas tai ngambang di gorong2....gorong2 ikn butuh penghuni noh .,sentjoko kompascom jokowi wkwkwkw sesuai nama akun bebas tai ngambang goronggorong ikn butuh huni noh,negatif,0
@regar_op0sisi @prabowo Berhasil apanya..... NINGGALIN UTANG PSN BERMASALAH IKN MANGJRAK... PHK BANYAK PERUSAHAAN GULUNG TIKAR .... JASA MULYONO MENJADIKAN DIA PRESIDEN TAK TERGANTIKAN OLEH APAPUN .... SANJUNG TERUS.....,regaropsisi prabowo hasil ninggalin utang psn ikn mangjrak phk usaha gulung tikar jasa mulyono presiden ganti sanjung,negatif,0
Pi Network Tantang Bursa Besar: KYB Wajib atau Tersingkir! Sumber: IKN Pos https://t.co/aOu9yaWqcT Dibagikan melalui Aplikasi Google,pi network tantang bursa kyb wajib singkir sumber ikn pos aplikasi google,negatif,0
buktinya ibukota IKN Kaltim ga mirip kota mewah City ARAB SAUDI kecewa saya ini rugi bondooo modal saya ini buatan nya Jokowi itu #NETtv,bukti ibukota ikn kaltim ga kota mewah city arab saudi kecewa rugi bondooo modal nya jokowi nettv,negatif,0
@blackshark7890 Mulyono ini sdh menipu dg judul mobil esemka...menipu lagi ekonomi bakal meroket...menipu lagi katanya anaknya tdk mau terjun politik...nipu lagi tdk impor dan melarang rangkap jabatan. Terakhir menipu kata investor IKN mencapai 200 an,blackshark mulyono sdh tipu dg judul mobil esemkamenipu ekonomi meroketmenipu anak tdk terjun politiknipu tdk impor larang rangkap jabat tipu investor ikn capai an,negatif,0
Jika thailand wujudkan membuat teluk &amp; tdk melalui wilayah singapore &amp; indonesia wajar kah indonesia bangun IKN &amp; kembangkan pembangun industri di WITA &amp; WIT CC @prabowo @Menlu_RI @MardaniAliSera @puanmaharani_ri @msaid_didu @AgusYudhoyono @NataliusPigai2 @DPR_RI @sjafriesjams,thailand wujud teluk amp tdk wilayah singapore amp indonesia wajar kah indonesia bangun ikn amp kembang bangun industri wita amp wit cc prabowo menluri mardanialisera puanmaharaniri msaiddidu agusyudhoyono nataliuspigai dprri sjafriesjams,negatif,0
@ennylistyani @vaniepink maksudnya biar jadi agen gas melon di IKN. ,ennylistyani vaniepink maksud biar agen gas melon ikn,negatif,0
@sylusbabykitten nirmala akan bertapa di ujung patung garuda ikn,sylusbabykitten nirmala tapa ujung patung garuda ikn,negatif,0
@DoankWarto Ndak melaporkan rakyatnya cuman menyetujui pelemahan KPK pembangunan IKN revisi UU TNI menggulingkan Gusdur berpartner dengan pelanggar HAM berat dan tidak mendorong perampasan asset koruptor. Gak usah terlalu fanatik 11-12 cuman beda versi.,doankwarto ndak lapor rakyat cuman tuju lemah kpk bangun ikn revisi uu tni guling gusdur partner langgar ham berat dorong ampas asset koruptor gak fanatik cuman beda versi,negatif,1
@DokterTifa Sudah byk kebohongan dia dr ekonomi meroket dana 11 rb triliun investor byk antri ke IKN dll masih ada yg percaya sama si dia? Koplak sih pemujanya @jokowi dan fufufafa @gibran_tweet,doktertifa byk bohong dr ekonomi roket dana rb triliun investor byk antri ikn dll yg percaya si koplak sih puja jokowi fufufafa gibrantweet,negatif,0
Sekda Kukar Dr. Sunggono menekankan peran strategis Kukar sebagai mitra Ibu Kota Nusantara (IKN) yang dapat memperkuat interkoneksi antar wilayah menuju IKN. Selengkapnya: https://t.co/7P6EEuBili https://t.co/ytxQCRKDaD,sekda kukar dr sunggono tekan peran strategis kukar mitra kota nusantara ikn kuat interkoneksi wilayah tuju ikn lengkap,negatif,0
Pak @prabowo skrg nih lg ad tawuran rutin wrga di wil manggarai @DKIJakarta yg pd tawuran kmplin krm ke IKN aj srh idup disono 3-6 bln liatin aja pd bs brthn idup/ mati pln2 drpd tawuran trs cm ganggu org yg udh mkn ssh idup di jakarta ini. @BNPTRI @DivHumas_Polri,prabowo skrg nih lg ad tawur rutin wrga wil manggarai dkijakarta yg pd tawur kmplin krm ikn aj srh idup sono bln liatin aja pd bs brthn idup mati pln drpd tawur trs cm ganggu org yg udh mkn ssh idup jakarta bnptri divhumaspolri,negatif,0
@Rahim9Helmi @yaha_edwin @gtobing2903 @jokovvl @DianSandiU @bengkeldodo @mas_veel_ @mohmahfudmd @MasBRO_back @AcoyBk @CinereUnun41935 @daengbang06 Tandanya IKN rame dong ..,rahimhelmi yahaedwin gtobing jokovvl diansandiu bengkeldodo masveel mohmahfudmd masbroback acoybk cinereunun daengbang tanda ikn rame,negatif,0
@eyintan__ Dua duanya perlu dijadikan tumbal proyek IKN,eyintan tumbal proyek ikn,negatif,0
@ARSIPAJA dulu juga ada yang pernah bilang ada banyak investor ke IKN,arsipaja bilang investor ikn,negatif,0
Fix yaa agustusan nanti ini yang dikibarin di IKN? MORA MERONA EPS 155 #TroubleMakerXTroubleSolver #AgainstTheWorldWithMoRa #MORA,fix yaa agustus dikibarin ikn mora rona eps troublemakerxtroublesolver againsttheworldwithmora mora,negatif,0
bawa ke ikn nanti kita promosi bersama pak presiden #omkegash,bawa ikn promosi presiden omkegash,negatif,0
 Pembiayaan untuk semua PoC yang dilakukan di IKN ditanggung oleh technology providers masing-masing termasuk juga untuk POC trem otonom terangnya Ini gw taruh biar mata picek lu BACA @SaputraGone,biaya poc laku ikn tanggung technology providers masingmasing masuk poc trem otonom terang gw taruh biar mata picek lu baca saputragone,negatif,0
@Rahim9Helmi @yaha_edwin @gtobing2903 @jokovvl @DianSandiU @bengkeldodo @mas_veel_ @mohmahfudmd @MasBRO_back @AcoyBk @CinereUnun41935 @daengbang06 Di kaltim ada yg setuju IKN juga kan ..,rahimhelmi yahaedwin gtobing jokovvl diansandiu bengkeldodo masveel mohmahfudmd masbroback acoybk cinereunun daengbang kaltim yg tuju ikn,negatif,0
@soluna_503vlqyW ouch asbn ikn,solunavlqyw ouch asbn ikn,negatif,0
OIKN: Hunian ASN di IKN siap tampung pemindahan tahap awal https://t.co/REQtJ3h1fb https://t.co/ppuzhgAJSF,oikn huni asn ikn tampung pindah tahap,negatif,0
@kurawa Ketika ekonomi dunia Baru merangkak pulih karena covid indo mulai pulih Dana minim malah bikin IKN yg mandeg ,rawa ekonomi dunia rangkak pulih covid indo pulih dana minim bikin ikn yg mandeg,negatif,0
Baru tahu Bambang Susantono mundur dari Kepala Otorita IKN. Ada apa ya? Kok bisa tiba-tiba gitu? Baca artikelnya di sini: https://t.co/wFvUxmenRs #IKN #BeritaTerkini,bambang susantono mundur kepala otorita ikn ya tibatiba gitu baca artikel ikn beritaterkini,negatif,0
Sepertinya ada banyak hal sepele yg diabaikan dlm pembangunan IKN yg kelak akan menjadi masalah hingga berlarut-larut. ;-)) @aspitibyan..;-)),sepele yg abai dlm bangun ikn yg kelak berlarutlarut aspitibyan,negatif,0
19. berdusta dg mengatakan byk investor yg tertarik inves ke IKN.. sesuai wkt ditanyakan kembali.. blm ada. 20. kasmujo trnyata tdk ada tercatat dlm skripsi @jokowi 21. pendpt prof ryaas rasyid &amp; tokoh pdip ttg @jokowi 22. salah penulisan nama pembimbing shrsny dg U ditulis OE https://t.co/EM9r8Etpx3,dusta dg byk investor yg tarik inves ikn sesuai wkt blm kasmujo trnyata tdk catat dlm skripsi jokowi pendpt prof ryaas rasyid amp tokoh pdip ttg jokowi salah tulis nama bimbing shrsny dg u tulis oe,negatif,0
15. akhirnya.. lhkpn @jokowi mengalami peningkatn signifikan slama menjabat... 16. hutang NKRI jg melonjak signifikan. di akhir masa jabatn @jokowi 17. JKW mengatakn pembimbingnya adlh kasmudjo 18. memaksa pindah ke IKN pdhl tdk ada dlm program kampanye.byk prosedur ditabrak https://t.co/uB47NbhZqI,lhkpn jokowi alami peningkatn signifikan slama jabat hutang nkri jg lonjak signifikan jabatn jokowi jkw mengatakn bimbing adlh kasmudjo paksa pindah ikn pdhl tdk dlm program kampanyebyk prosedur tabrak,negatif,0
@detikcom Tolong jatuhnya ke ikn atau rumah jokowi,detikcom tolong jatuh ikn rumah jokowi,negatif,0
@brunoNewBorn @kegblgnunfaedh @KatolikG @BuddhisGL @GlHindu sudah pak jangan kemana2 masing2 saja. yg jelas mungkin dia ketemu jin iprit jin ikn jin korup etc2.,brunonewborn kegblgnunfaedh katolikg buddhisgl glhindu yg ketemu jin iprit jin ikn jin korup etc,negatif,0
MENGUBAH GEOPOLITIK ASIA TENGGARA..!Panitia Persiapan Pemerintahan DKI Nusantara Dorong Penerbitan Perdasus IKN Nusantara https://t.co/ttn1AKJUa5 lewat @BERGELORA.COM https://t.co/EXjpaF74oF,ubah geopolitik asia tenggarapanitia perintah dki nusantara dorong terbit perdasus ikn nusantara bergeloracom,negatif,0
@HarryPattyRM00 @Lucy_888888 @DokterTifa banyak kali bohong nya mas bahwa IKN sudah disetujui oleh seluruh rakyat Indonesia pengamat dan akademisi menyatakan bahwa keputusan pemindahan IKN lebih merupakan kehendak elite politik dan ambisi pribadi jokowi bukan aspirasi rakyat secara luas https://t.co/P2Tnj35In3,harrypattyrm lucy doktertifa kali bohong nya mas ikn tuju rakyat indonesia akademisi nyata putus pindah ikn rupa elite politik ambisi pribadi jokowi aspirasi rakyat luas,negatif,0
IKN Nusantara Mendorong Arus Perdagangan Antar Wilayah https://t.co/kN7jt1kKZS,ikn nusantara dorong arus dagang wilayah,negatif,0
IKN Bukan Sekadar Perpindahan Ibu Kota https://t.co/3hjCRvkaCk,ikn pindah kota,negatif,0
gak bisa di sandingkan IKN itu birokrasinya baru dan satu pintu ada otorita IKN kalau memperbaiki sekolah seluruh indonesia itu melewati birokrasi yg amat banyak berbelik dan banyak tukang sunat Dana 1 sekolah itu di sunat dari ditjen gubernur walikota bupati camat dsb ,gak sanding ikn birokrasi pintu otorita ikn sekolah indonesia birokrasi yg belik tukang sunat dana sekolah sunat ditjen gubernur walikota bupati camat dsb,negatif,0
Investasi Asing di IKN https://t.co/AROYgh4XW1,investasi asing ikn,negatif,0
IKN Nusantara Mendorong Arus Perdagangan Antar Wilayah https://t.co/neSvbzskq7,ikn nusantara dorong arus dagang wilayah,negatif,0
@DianSandiU Udah dapat mobil gratis esemk ya mas Udah dapat jabatan APA? Janji jokowi tidak bagi bagi jabatan nyatanya??? Udah sekuat APA KPK? Malah makin bobrok Kereta cepat gimana? Utang udah lunas belum? IKN janjinnya gak pakai APBN nyata nya gimana? Banyak kebijakannya ingkar janji.,diansandiu udah mobil gratis esemk ya mas udah jabat janji jokowi jabat nyata udah kuat kpk bobrok kereta cepat gimana utang udah lunas ikn janjinnya gak pakai apbn nyata nya gimana bijak ingkar janji,negatif,1
@democrazymedia Hutan yg lu babat buat ikn juga bukan objek pemuas ego lu juga pak.,democrazymedia hutan yg lu babat ikn objek muas ego lu,negatif,0
IKN Bukan Sekadar Perpindahan Ibu Kota https://t.co/A56CyNQlwm,ikn pindah kota,negatif,0
@ferdyan8055 @tempodotco @prabowo Memperbaiki apa kan keberlanjutan IKN lanjut Utang lanjut PHK lanjut ekonomi 8% benjut nilai tukar Rp 5000 Kanjut lapanga kerja 19 juta entut sembako murah burut penghasilan rakyat hanyut,ferdyan tempodotco prabowo ikn utang phk ekonomi benjut nilai tukar rp kanjut lapanga kerja juta entut sembako murah burut hasil rakyat hanyut,negatif,0
Dukung IKN Nusantara https://t.co/fLzEB1JJAq,dukung ikn nusantara,negatif,0
Dukung IKN Nusantara https://t.co/pcMXbbHV2T,dukung ikn nusantara,negatif,0
Dukung IKN Nusantara https://t.co/eO0AOJqS8p,dukung ikn nusantara,negatif,0
Dukung IKN Nusantara https://t.co/ML18XWEyXZ,dukung ikn nusantara,negatif,0
ikn memajukan bangsa indonesia jadi lebih indah https://t.co/ik5xK7zwGI,ikn maju bangsa indonesia indah,negatif,0
ikn memajukan bangsa indonesia jadi lebih indah https://t.co/HY5h7Cc858,ikn maju bangsa indonesia indah,negatif,0
ikn memajukan bangsa indonesia jadi lebih indah https://t.co/5OtBsC91pF,ikn maju bangsa indonesia indah,negatif,0
ikn memajukan bangsa indonesia jadi lebih indah https://t.co/2z2WZVwhZp,ikn maju bangsa indonesia indah,negatif,0
Timnas Indonesia Jalani TC di Bali Jelang Lawan China dan Jepang Alasan Bukan di IKN Kaltim #Timnas #TimnasIndonesia #TimnasDay https://t.co/HrKcmBSJDP lewat @tribunkaltim,timnas indonesia jalan tc bal jelang lawan china jepang alas ikn kaltim timnas timnasindonesia timnasday tribunkaltim,negatif,0
@orchidiahs @ARSIPAJA Bapaknya wapres sm IKN.. Demi nafsuu pribadii ngorbanin 270 juta orang ,orchidiahs arsipaja wapres sm ikn nafsuu pribadi ngorbanin juta orang,negatif,0
Ada yg mendalilkan: - Mobil Esemka. Buktinya Zonk - Investor asing untuk IKN over subscriber. Faktanya Zonk - Pertumbuhan ekonomi - Stop impor - Stop utang - 10 juta lapangan kerja. Hasil: lapangan kerja buat anak dan menantu https://t.co/HZOFNFIIDQ,yg dalil mobil esemka bukti zonk investor asing ikn over subscriber fakta zonk tumbuh ekonomi stop impor stop utang juta lapang kerja hasil lapang kerja anak menantu,negatif,0
Sekolah Internasional dan Kampus Bertaraf Global Mulai Dibangun di IKN Ini Detailnya https://t.co/dBNPksB4uY,sekolah internasional kampus taraf global bangun ikn detail,negatif,0
@armstrong_jeje @DokterTifa cebong pki? lo yg setress krn dibayar utk mangab gada efek! bukannya sudah waktunya kembali ke alammu? IKN noh banyak yg nunggu. Emang gada malu IKN mangkrak duit kemana ekonomi amburadul. Guobluok.,armstrongjeje doktertifa cebong pki lo yg setress krn bayar utk mangab gada efek alam ikn noh yg nunggu emang gada malu ikn mangkrak duit ekonomi amburadul guobluok,negatif,0
